cluster,frac_cluster,max_frac,isotypes
I,1e-5,0.9999,NIC274
I,1e-5,0.9999,NIC276
I,0.9999,0.9999,NIC501
I,1e-5,0.9999,NIC513
I,1e-5,0.9999,PB306
I,1e-5,0.9999,PS2025
I,1e-5,0.9999,QG557
I,1e-5,0.9999,QX1211
I,1e-5,0.9999,RC301
J,0.314001,0.314001,NIC195
J,0.327151,0.327151,NIC526
J,0.135938,0.335005,ED3011
J,0.347177,0.351847,JU258
J,0.20105,0.366712,JU3144
J,0.230601,0.375155,NIC166
J,1e-5,0.377106,JU2478
J,0.366539,0.379173,JU2853
J,0.38002,0.38002,JU1400
J,0.142644,0.386104,QG2075
J,0.085963,0.40346,JU2017
J,0.41168,0.41168,JU3137
J,1e-5,0.416813,JU2879
J,0.417336,0.417336,NIC515
J,0.236696,0.420282,NIC522
J,0.069892,0.426445,JU2862
J,0.197194,0.430619,JU323
J,0.310945,0.438872,NIC242
J,0.441877,0.441877,CX11271
J,0.452486,0.452486,NIC268
J,0.065168,0.452711,MY518
J,0.17203,0.454041,JU2811
J,0.456677,0.456677,JU3125
J,0.373149,0.463138,NIC523
J,1e-5,0.467065,JU2800
J,0.128879,0.467578,NIC199
J,0.028997,0.484239,NIC3
J,1e-5,0.490751,MY2147
J,0.344299,0.493992,BRC20263
J,0.494246,0.494246,ED3046
J,0.214345,0.502314,JU2007
J,0.502642,0.502642,ED3049
J,1e-5,0.504377,WN2033
J,0.230516,0.505091,JU642
J,0.073057,0.506807,JU830
J,1e-5,0.507458,JU346
J,0.086836,0.509916,MY2453
J,1e-5,0.510437,MY23
J,1e-5,0.519928,QW947
J,1e-5,0.520035,JU2907
J,1e-5,0.520081,JU2906
J,0.38769,0.522272,QG536
J,0.250599,0.524188,JU2001
J,0.466432,0.533478,CB4854
J,0.537535,0.537535,NIC259
J,0.071285,0.537592,NIC1
J,1e-5,0.540785,ED3017
J,0.542414,0.542414,JU2578
J,1e-5,0.542764,AB1
J,0.547199,0.547199,JU2838
J,1e-5,0.549732,JU360
J,1e-5,0.551605,JU2234
J,1e-5,0.553552,JU2534
J,1e-5,0.554878,JU2576
J,1e-5,0.559108,QX1791
J,5.44e-4,0.566412,JU847
J,1e-5,0.569182,XZ1515
J,1e-5,0.569544,EG4349
J,1e-5,0.569549,EG4946
J,1e-5,0.574788,NIC2
J,1e-5,0.582604,JU1530
J,1e-5,0.582993,JU1652
J,1e-5,0.587041,JU310
J,1e-5,0.58748,ECA701
J,0.197963,0.591298,CX11276
J,0.593241,0.593241,EG4725
J,1e-5,0.593461,NIC1049
J,0.057709,0.59957,CX11307
J,1e-5,0.604814,CB4932
J,1e-5,0.604955,NIC277
J,1e-5,0.605505,JU2841
J,1e-5,0.60703,WN2050
J,0.60954,0.60954,JU3127
J,1e-5,0.611919,WN2002
J,0.197475,0.617716,JU2878
J,0.161508,0.617955,QX1792
J,0.036801,0.624069,MY10
J,1e-5,0.624136,XZ1516
J,0.156816,0.624523,NIC527
J,0.2292,0.626128,JU2464
J,0.126669,0.6276,KR314
J,0.632621,0.632621,MY1
J,0.635893,0.635893,JU1491
J,0.357994,0.641916,NIC256
J,0.202986,0.644812,JU1409
J,0.64855,0.64855,EG4724
J,1e-5,0.648635,JU440
J,1e-5,0.65206,JU1543
J,0.653356,0.653356,JU774
J,1e-5,0.654548,JU1896
J,0.655669,0.655669,JU2586
J,0.237537,0.656296,CX11254
J,1e-5,0.65758,JU1581
J,1e-5,0.659791,MY2573
J,0.337604,0.662305,CX11285
J,1e-5,0.664857,NIC511
J,1e-5,0.666187,MY2741
J,0.303899,0.66968,JU782
J,1e-5,0.670023,WN2001
J,0.080818,0.670979,NIC207
J,0.671094,0.671094,NIC266
J,0.148089,0.674056,JU2619
J,1e-5,0.675313,EG4347
J,1e-5,0.677598,ED3005
J,1e-5,0.679449,NIC255
J,0.320344,0.679556,ED3048
J,1e-5,0.682998,JU1200
J,0.174032,0.685008,NIC529
J,1e-5,0.685022,JU1808
J,1e-5,0.686517,JU2016
J,0.125447,0.687095,JU1440
J,1e-5,0.689435,JU1792
J,0.038637,0.690335,JT11398
J,0.307993,0.691917,NIC271
J,1e-5,0.692965,CB4853
J,1e-5,0.699168,NIC251
J,0.231487,0.701671,NIC260
J,1e-5,0.707546,MY772
J,1e-5,0.709448,JU2572
J,0.286074,0.713829,JU2519
J,1e-5,0.720652,ECA738
J,1e-5,0.72135,ED3012
J,0.721979,0.721979,ED3040
J,0.070261,0.722598,DL226
J,1e-5,0.725328,JU1212
J,1e-5,0.727048,CX11292
J,1e-5,0.730147,MY2212
J,1e-5,0.730226,PX179
J,0.026985,0.736236,DL200
J,1e-5,0.746648,JU1395
J,0.74927,0.74927,ED3052
J,1e-5,0.749686,JU1246
J,0.207966,0.75534,ED3077
J,0.170748,0.756458,MY2535
J,1e-5,0.758862,JU3128
J,0.194002,0.760836,NIC231
J,0.174604,0.762944,NIC528
J,0.085759,0.76489,JU3134
J,1e-5,0.765549,JU1172
J,0.001477,0.766152,ECA372
J,1e-5,0.770245,JU2566
J,1e-5,0.780312,JU2141
J,0.039768,0.780637,MY2530
J,0.21889,0.78102,JU1088
J,1e-5,0.782558,JU311
J,0.785544,0.785544,NIC267
J,1e-5,0.785725,JU561
J,1e-5,0.7884,JU397
J,1e-5,0.791614,JU2587
J,1e-5,0.792139,CB4852
J,1e-5,0.794023,NIC1107
J,1e-5,0.804639,MY920
J,1e-5,0.806142,QX1212
J,0.190788,0.809122,MY679
J,1e-5,0.815787,CB4855
J,0.069123,0.816724,JU2592
J,0.830526,0.830526,NIC275
J,0.133879,0.831556,JU2131
J,1e-5,0.83492,JU2575
J,0.836765,0.836765,NIC269
J,1e-5,0.840683,JU393
J,1e-5,0.842304,ECA189
J,1e-5,0.843273,XZ1513
J,1e-5,0.84473,ECA743
J,1e-5,0.845197,JU2106
J,1e-5,0.855294,QX1794
J,1e-5,0.855445,QX1233
J,1e-5,0.855784,CX11315
J,1e-5,0.856741,ECA706
J,1e-5,0.860267,QG556
J,1e-5,0.861778,JU1586
J,0.040909,0.865712,JU2513
J,0.128575,0.871335,NIC262
J,1e-5,0.87241,PB303
J,0.124224,0.875683,QX1793
J,1e-5,0.879196,MY16
J,1e-5,0.897654,JU1934
J,0.090476,0.909434,GXW1
J,0.912188,0.912188,JU778
J,1e-5,0.928485,ECA710
J,0.931756,0.931756,NIC252
J,0.065551,0.934359,ED3073
J,1e-5,0.945253,JU367
J,0.954727,0.954727,NIC236
J,1e-5,0.960228,MY2693
J,0.968573,0.968573,NIC272
J,1e-5,0.976914,JU1666
J,1e-5,0.97746,MY795
J,1e-5,0.991476,ECA724
J,1e-5,0.99253,JU751
J,1e-5,0.996153,JU2610
J,1e-5,0.997591,JU2600
J,1.8e-5,0.999881,ECA742
J,1e-5,0.999884,ECA723
J,1.7e-5,0.999887,JU3140
J,1e-5,0.999888,ECA36
J,1.9e-5,0.999889,JU2570
J,1e-5,0.999892,JU2250
J,1e-5,0.999892,JU3135
J,0.999892,0.999892,NIC514
J,1e-5,0.999894,XZ1514
J,1e-5,0.999895,ECA740
J,1e-5,0.999896,ECA777
J,1e-5,0.999896,ECA778
J,1e-5,0.999897,JU792
J,1e-5,0.999897,MY2585
J,1e-5,0.999897,NIC258
J,1e-5,0.999898,DL238
J,1e-5,0.999898,ECA741
J,1e-5,0.999898,ECA745
J,1e-5,0.999899,BRC20067
J,1e-5,0.999899,CB4857
J,1e-5,0.999899,ECA768
J,1e-5,0.999899,ECA812
J,1e-5,0.999899,JU2316
J,1e-5,0.999899,JU2526
J,1e-5,0.999899,MY2713
J,1e-5,0.999899,NIC265
J,1e-5,0.9999,CB4851
J,1e-5,0.9999,CB4856
J,1e-5,0.9999,CB4858
J,1e-5,0.9999,CX11262
J,1e-5,0.9999,CX11264
J,1e-5,0.9999,CX11314
J,1e-5,0.9999,ECA191
J,1e-5,0.9999,ECA252
J,1e-5,0.9999,ECA347
J,1e-5,0.9999,ECA348
J,1e-5,0.9999,ECA349
J,1e-5,0.9999,ECA363
J,1e-5,0.9999,ECA369
J,1e-5,0.9999,ECA396
J,1e-5,0.9999,ECA703
J,1e-5,0.9999,ECA705
J,1e-5,0.9999,ECA712
J,1e-5,0.9999,ECA722
J,1e-5,0.9999,ECA730
J,1e-5,0.9999,ECA732
J,1e-5,0.9999,ECA733
J,1e-5,0.9999,ECA744
J,1e-5,0.9999,ECA746
J,1e-5,0.9999,ECA760
J,1e-5,0.9999,ECA807
J,1e-5,0.9999,JU1213
J,1e-5,0.9999,JU1242
J,1e-5,0.9999,JU1249
J,1e-5,0.9999,JU1568
J,1e-5,0.9999,JU1580
J,1e-5,0.9999,JU1793
J,1e-5,0.9999,JU2257
J,1e-5,0.9999,JU2466
J,0.9999,0.9999,JU2522
J,1e-5,0.9999,JU2565
J,1e-5,0.9999,JU2581
J,1e-5,0.9999,JU2593
J,1e-5,0.9999,JU2825
J,1e-5,0.9999,JU2829
J,1e-5,0.9999,JU2866
J,1e-5,0.9999,JU3132
J,1e-5,0.9999,JU394
J,1e-5,0.9999,JU406
J,1e-5,0.9999,JU775
J,0.9999,0.9999,LKC34
J,1e-5,0.9999,LSJ1
J,1e-5,0.9999,MY18
J,1e-5,0.9999,N2
J,1e-5,0.9999,NIC261
J,0.9999,0.9999,NIC274
J,0.9999,0.9999,NIC276
J,1e-5,0.9999,NIC501
J,0.9999,0.9999,NIC513
J,1e-5,0.9999,PB306
J,1e-5,0.9999,PS2025
J,1e-5,0.9999,QG557
J,1e-5,0.9999,QX1211
J,1e-5,0.9999,RC301
K,1e-5,0.314001,NIC195
K,0.18147,0.327151,NIC526
K,0.286286,0.335005,ED3011
K,1e-5,0.351847,JU258
K,0.366712,0.366712,JU3144
K,1e-5,0.375155,NIC166
K,1e-5,0.377106,JU2478
K,1e-5,0.379173,JU2853
K,1e-5,0.38002,JU1400
K,0.386104,0.386104,QG2075
K,0.039275,0.40346,JU2017
K,1e-5,0.41168,JU3137
K,0.416813,0.416813,JU2879
K,1e-5,0.417336,NIC515
K,1e-5,0.420282,NIC522
K,1e-5,0.426445,JU2862
K,1e-5,0.430619,JU323
K,1e-5,0.438872,NIC242
K,1e-5,0.441877,CX11271
K,0.080932,0.452486,NIC268
K,0.452711,0.452711,MY518
K,1e-5,0.454041,JU2811
K,1e-5,0.456677,JU3125
K,1e-5,0.463138,NIC523
K,1e-5,0.467065,JU2800
K,1e-5,0.467578,NIC199
K,0.002347,0.484239,NIC3
K,1e-5,0.490751,MY2147
K,1e-5,0.493992,BRC20263
K,1e-5,0.494246,ED3046
K,0.081678,0.502314,JU2007
K,1e-5,0.502642,ED3049
K,0.504377,0.504377,WN2033
K,1e-5,0.505091,JU642
K,0.506807,0.506807,JU830
K,1e-5,0.507458,JU346
K,0.057793,0.509916,MY2453
K,0.489473,0.510437,MY23
K,1e-5,0.519928,QW947
K,1e-5,0.520035,JU2907
K,1e-5,0.520081,JU2906
K,1e-5,0.522272,QG536
K,1e-5,0.524188,JU2001
K,1e-5,0.533478,CB4854
K,1e-5,0.537535,NIC259
K,1e-5,0.537592,NIC1
K,1e-5,0.540785,ED3017
K,1e-5,0.542414,JU2578
K,1e-5,0.542764,AB1
K,0.331886,0.547199,JU2838
K,0.549732,0.549732,JU360
K,1e-5,0.551605,JU2234
K,1e-5,0.553552,JU2534
K,8.6e-4,0.554878,JU2576
K,0.134366,0.559108,QX1791
K,1e-5,0.566412,JU847
K,1e-5,0.569182,XZ1515
K,0.569544,0.569544,EG4349
K,1e-5,0.569549,EG4946
K,1e-5,0.574788,NIC2
K,1e-5,0.582604,JU1530
K,1e-5,0.582993,JU1652
K,1e-5,0.587041,JU310
K,1e-5,0.58748,ECA701
K,1e-5,0.591298,CX11276
K,1e-5,0.593241,EG4725
K,1e-5,0.593461,NIC1049
K,0.050666,0.59957,CX11307
K,1e-5,0.604814,CB4932
K,1e-5,0.604955,NIC277
K,1e-5,0.605505,JU2841
K,1e-5,0.60703,WN2050
K,1e-5,0.60954,JU3127
K,1e-5,0.611919,WN2002
K,1e-5,0.617716,JU2878
K,1e-5,0.617955,QX1792
K,1e-5,0.624069,MY10
K,1e-5,0.624136,XZ1516
K,1e-5,0.624523,NIC527
K,1e-5,0.626128,JU2464
K,0.15611,0.6276,KR314
K,0.03431,0.632621,MY1
K,1e-5,0.635893,JU1491
K,1e-5,0.641916,NIC256
K,1e-5,0.644812,JU1409
K,1e-5,0.64855,EG4724
K,1e-5,0.648635,JU440
K,1e-5,0.65206,JU1543
K,1e-5,0.653356,JU774
K,1e-5,0.654548,JU1896
K,1e-5,0.655669,JU2586
K,0.106087,0.656296,CX11254
K,1e-5,0.65758,JU1581
K,1e-5,0.659791,MY2573
K,1e-5,0.662305,CX11285
K,1e-5,0.664857,NIC511
K,0.666187,0.666187,MY2741
K,1e-5,0.66968,JU782
K,0.670023,0.670023,WN2001
K,1e-5,0.670979,NIC207
K,1e-5,0.671094,NIC266
K,1e-5,0.674056,JU2619
K,1e-5,0.675313,EG4347
K,0.677598,0.677598,ED3005
K,1e-5,0.679449,NIC255
K,1e-5,0.679556,ED3048
K,1e-5,0.682998,JU1200
K,1e-5,0.685008,NIC529
K,0.685022,0.685022,JU1808
K,1e-5,0.686517,JU2016
K,1e-5,0.687095,JU1440
K,1e-5,0.689435,JU1792
K,1e-5,0.690335,JT11398
K,1e-5,0.691917,NIC271
K,1e-5,0.692965,CB4853
K,1e-5,0.699168,NIC251
K,1e-5,0.701671,NIC260
K,1e-5,0.707546,MY772
K,1e-5,0.709448,JU2572
K,1e-5,0.713829,JU2519
K,1e-5,0.720652,ECA738
K,1e-5,0.72135,ED3012
K,1e-5,0.721979,ED3040
K,0.015908,0.722598,DL226
K,1e-5,0.725328,JU1212
K,1e-5,0.727048,CX11292
K,0.146982,0.730147,MY2212
K,1e-5,0.730226,PX179
K,0.062074,0.736236,DL200
K,1e-5,0.746648,JU1395
K,1e-5,0.74927,ED3052
K,1e-5,0.749686,JU1246
K,1e-5,0.75534,ED3077
K,1e-5,0.756458,MY2535
K,1e-5,0.758862,JU3128
K,1e-5,0.760836,NIC231
K,1e-5,0.762944,NIC528
K,1e-5,0.76489,JU3134
K,1e-5,0.765549,JU1172
K,1e-5,0.766152,ECA372
K,1e-5,0.770245,JU2566
K,1e-5,0.780312,JU2141
K,1e-5,0.780637,MY2530
K,1e-5,0.78102,JU1088
K,0.011824,0.782558,JU311
K,1e-5,0.785544,NIC267
K,1e-5,0.785725,JU561
K,1e-5,0.7884,JU397
K,0.791614,0.791614,JU2587
K,1e-5,0.792139,CB4852
K,1e-5,0.794023,NIC1107
K,1e-5,0.804639,MY920
K,0.150604,0.806142,QX1212
K,1e-5,0.809122,MY679
K,1e-5,0.815787,CB4855
K,1e-5,0.816724,JU2592
K,1e-5,0.830526,NIC275
K,1e-5,0.831556,JU2131
K,1e-5,0.83492,JU2575
K,1e-5,0.836765,NIC269
K,1e-5,0.840683,JU393
K,1e-5,0.842304,ECA189
K,1e-5,0.843273,XZ1513
K,1e-5,0.84473,ECA743
K,1e-5,0.845197,JU2106
K,1e-5,0.855294,QX1794
K,1e-5,0.855445,QX1233
K,1e-5,0.855784,CX11315
K,1e-5,0.856741,ECA706
K,1e-5,0.860267,QG556
K,1e-5,0.861778,JU1586
K,1e-5,0.865712,JU2513
K,1e-5,0.871335,NIC262
K,1e-5,0.87241,PB303
K,1e-5,0.875683,QX1793
K,0.879196,0.879196,MY16
K,1e-5,0.897654,JU1934
K,1e-5,0.909434,GXW1
K,1e-5,0.912188,JU778
K,1e-5,0.928485,ECA710
K,1e-5,0.931756,NIC252
K,1e-5,0.934359,ED3073
K,1e-5,0.945253,JU367
K,1e-5,0.954727,NIC236
K,0.039682,0.960228,MY2693
K,1e-5,0.968573,NIC272
K,1e-5,0.976914,JU1666
K,0.97746,0.97746,MY795
K,1e-5,0.991476,ECA724
K,0.99253,0.99253,JU751
K,1e-5,0.996153,JU2610
K,1e-5,0.997591,JU2600
K,1e-5,0.999881,ECA742
K,1e-5,0.999884,ECA723
K,1e-5,0.999887,JU3140
K,1e-5,0.999888,ECA36
K,1e-5,0.999889,JU2570
K,1e-5,0.999892,JU2250
K,1e-5,0.999892,JU3135
K,1e-5,0.999892,NIC514
K,1e-5,0.999894,XZ1514
K,1e-5,0.999895,ECA740
K,1e-5,0.999896,ECA777
K,1e-5,0.999896,ECA778
K,1e-5,0.999897,JU792
K,1e-5,0.999897,MY2585
K,1e-5,0.999897,NIC258
K,1e-5,0.999898,DL238
K,1e-5,0.999898,ECA741
K,1e-5,0.999898,ECA745
K,1e-5,0.999899,BRC20067
K,1e-5,0.999899,CB4857
K,1e-5,0.999899,ECA768
K,1e-5,0.999899,ECA812
K,1e-5,0.999899,JU2316
K,1e-5,0.999899,JU2526
K,1e-5,0.999899,MY2713
K,1e-5,0.999899,NIC265
K,1e-5,0.9999,CB4851
K,1e-5,0.9999,CB4856
K,1e-5,0.9999,CB4858
K,1e-5,0.9999,CX11262
K,1e-5,0.9999,CX11264
K,1e-5,0.9999,CX11314
K,1e-5,0.9999,ECA191
K,1e-5,0.9999,ECA252
K,1e-5,0.9999,ECA347
K,1e-5,0.9999,ECA348
K,1e-5,0.9999,ECA349
K,1e-5,0.9999,ECA363
K,1e-5,0.9999,ECA369
K,1e-5,0.9999,ECA396
K,1e-5,0.9999,ECA703
K,1e-5,0.9999,ECA705
K,1e-5,0.9999,ECA712
K,1e-5,0.9999,ECA722
K,1e-5,0.9999,ECA730
K,1e-5,0.9999,ECA732
K,1e-5,0.9999,ECA733
K,1e-5,0.9999,ECA744
K,1e-5,0.9999,ECA746
K,1e-5,0.9999,ECA760
K,1e-5,0.9999,ECA807
K,1e-5,0.9999,JU1213
K,1e-5,0.9999,JU1242
K,1e-5,0.9999,JU1249
K,1e-5,0.9999,JU1568
K,1e-5,0.9999,JU1580
K,1e-5,0.9999,JU1793
K,1e-5,0.9999,JU2257
K,1e-5,0.9999,JU2466
K,1e-5,0.9999,JU2522
K,1e-5,0.9999,JU2565
K,0.9999,0.9999,JU2581
K,0.9999,0.9999,JU2593
K,1e-5,0.9999,JU2825
K,0.9999,0.9999,JU2829
K,1e-5,0.9999,JU2866
K,1e-5,0.9999,JU3132
K,1e-5,0.9999,JU394
K,1e-5,0.9999,JU406
K,1e-5,0.9999,JU775
K,1e-5,0.9999,LKC34
K,1e-5,0.9999,LSJ1
K,0.9999,0.9999,MY18
K,1e-5,0.9999,N2
K,1e-5,0.9999,NIC261
K,1e-5,0.9999,NIC274
K,1e-5,0.9999,NIC276
K,1e-5,0.9999,NIC501
K,1e-5,0.9999,NIC513
K,1e-5,0.9999,PB306
K,1e-5,0.9999,PS2025
K,1e-5,0.9999,QG557
K,1e-5,0.9999,QX1211
K,1e-5,0.9999,RC301
